Group_Name,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Motilin_receptor,Motilin_receptor,Serine_protease_S33_family,Serine_protease_S33_family,Serine_protease_S33_family,GABA-B_receptor,GABA-B_receptor,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,Orexin_receptor,Orexin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Steroid-like_ligand_receptor,Steroid-like_ligand_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,MCH_receptor,MCH_receptor,MCH_receptor,MCH_receptor,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_311,0.612123147,0.672101766,0.822835032,0.456869905,0.99602639,0.959573164,0.934665095,0.820329058,0.976822051,0.629975497,1.041937322,0.793688611,0.783736746,0.713447857,0.94726174,0.822308879,1.254505837,1.036063524,1.340935866,1.471089221,0.883822694,0.514020367,0.644266009,0.510542461,0.686145297,0.618706892,0.591565836,0.842187668,1.193304636,0.943149675,0.811522767,0.49977962,0.612845971,0.806675874,0.973306322,0.865411845,0.721220359,1.023725705,0.863563943,0.879099943,1.119763371,0.880495823,1.192448874,0.573770456,0.718176536,0.52704239,0.754022206,0.738833193,0.629478702,0.598646931,1.331591464,0.682977838,0.593185807,1.154843898,0.898700303,0.902221902,0.768390561,0.898264574,0.770436841,0.844438191,0.96608468,0.962022813,1.103793192,0.874277795,0.743436469,1.301902188,1.077880493,1.016285301,0.900407493,1.12318572,1.015916516,0.610068666,0.952272539,0.53762717,0.684396287,0.997619327,0.812860342,0.900079799,0.812940162,0.687344211,0.856120993,0.641434094,0.746784595,0.554313442,1.165768451,0.908269888,0.954791889,0.955030242,0.916560951,0.835344599,1.0388422,0.702251871,1.003415802,0.772853327,0.948670901,0.875770702,1.04860317,0.952736735,0.683086507,0.824133569,0.669512211,1.01009806,1.052231259,0.864099066,0.757323404,0.851177657,1.459041347,1.128779814,0.816233321,0.997926302,0.662964048,0.648159909,1.174296329,0.9645546,1.080886114,0.856797228,0.842868557,0.87269249,0.963653939,1.058118316
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_312,0.571744191,0.615104664,0.894725732,0.394619627,1.034076926,0.921155671,0.958806694,0.78737986,0.824241853,0.661698261,1.024715473,0.960477657,0.582259652,0.691603974,1.027962105,0.756084128,1.272912503,1.052971488,1.252222194,1.283945189,0.817784016,0.609660329,0.483296527,0.576763625,0.712907478,0.706669899,0.798814409,0.827399328,1.27826484,1.188645794,0.765353829,0.643178872,0.651985696,0.688402619,1.096077926,1.020171841,0.785311265,0.857254465,0.874184596,0.880979983,0.945386878,1.069090704,1.05347347,0.778579646,0.887692312,0.555006323,0.648760559,0.668741499,0.579212194,0.524682708,1.324158678,0.630651104,0.590818923,1.001279714,0.927568617,1.009654039,0.74240916,0.923337132,0.716257742,0.630027622,0.940463633,1.099377962,1.29279212,0.870583986,0.779701221,1.16949154,1.05259209,1.054403745,0.781388622,1.177967356,0.85420014,0.658833771,1.042611389,0.59745826,0.64343758,0.910880577,0.713417525,0.938319859,0.996520055,0.763692004,0.995977489,0.671750419,0.709534147,0.645754775,0.948282711,0.890951939,0.88980859,0.933649537,0.864631503,0.801968815,0.995054912,0.874685162,0.991578135,0.887016848,0.801366252,0.744163823,1.037012178,0.919129843,0.692873994,0.897303336,0.719001765,1.093383182,0.939146593,0.866523749,0.812666251,0.905291978,1.507591894,1.03438795,0.896785794,0.794430064,0.627155767,0.634325991,1.300569627,0.904472825,1.237254564,0.926027454,0.903439571,0.868028873,0.904357065,0.971565004
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_313,0.634820572,0.736486385,0.930669855,0.582258611,0.971265476,0.892309883,0.897658801,0.840658617,0.868101366,0.757334094,0.972722268,0.979232014,0.682397948,0.718669253,1.026920159,0.902911308,1.407741874,1.036216021,1.340023328,1.451687028,0.915431366,0.561517935,0.578684373,0.519511162,0.81761214,0.576343685,0.799753318,0.609611009,1.308154579,1.189665143,0.625781823,0.636879513,0.666312859,0.743636677,0.923207919,1.049388433,0.720245425,0.945106626,0.754415937,1.019622158,1.127153396,1.076693905,1.200323076,0.790016623,0.753845477,0.385307397,0.70278336,0.816376003,0.438153726,0.732206355,1.225542672,0.770461329,0.685011274,1.102296468,0.999605023,1.052657437,0.75157173,0.767778655,0.76584697,0.744641179,0.92944775,1.023030523,1.310464556,0.818559529,0.699213758,1.145852966,1.159689569,1.0281534,0.721613949,1.109583073,0.930950727,0.586219151,0.890911723,0.530981193,0.753341383,0.989572215,0.715637823,1.011621724,0.816902473,0.795031215,0.807979037,0.481243967,0.828200323,0.716723458,1.055687094,0.832331899,0.927163001,0.945643699,1.001174115,0.787578386,0.853739434,0.869648601,0.798282742,0.828626268,0.984375742,0.773704902,0.948419994,0.855002919,0.782847573,0.677600476,0.556113294,0.942629093,0.90135015,0.895754448,0.720024346,0.975935918,1.545500577,1.059954913,0.974167591,0.991274455,0.770755076,0.474781021,1.102486786,0.934824278,1.121975699,0.936178767,0.958103198,0.747175158,0.882524186,1.134347681
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_314,0.596537967,0.716789619,0.918815966,0.542116457,0.951252779,0.971697264,0.73212402,0.933781409,1.037603986,0.646367076,0.855570134,0.963706458,0.61640252,0.830180416,1.061078596,0.875580327,1.285309867,1.188656712,1.433066418,1.455719291,0.827183638,0.52310903,0.505068019,0.626799815,0.80434922,0.684163909,0.579775685,0.791484809,1.204172573,1.162684605,0.863816108,0.70414896,0.537515282,0.824371193,0.987274066,0.997330304,0.849010142,1.042803659,0.821730634,0.896458799,0.95179246,0.882264793,1.186770289,0.72500601,0.787243006,0.566842587,0.651259443,0.723720373,0.558832595,0.708496201,1.432413395,0.577916829,0.699307921,0.972462209,0.982695864,0.95609602,0.763999836,0.939105225,0.84326905,0.771039503,0.888663422,0.97421685,1.197543674,0.762922238,0.811500636,1.245089173,1.101307817,1.102285587,0.870509636,1.165148047,0.919010079,0.695081803,0.986901563,0.752497664,0.712052494,0.894884622,0.775117995,1.031131324,0.98629845,0.751320565,0.870284038,0.642766549,0.873327652,0.521661846,1.150477972,0.914937044,1.024160608,0.825878489,0.834760045,1.023922279,0.901489981,0.849826654,0.9141922,0.891250054,0.964368091,0.760743427,1.05173286,1.004026084,0.675523825,0.681976889,0.621076371,1.042427782,0.882828677,0.939297108,0.92048456,0.856822307,1.463208718,0.925614544,1.019443482,0.902047732,0.708387448,0.602966319,1.319825519,0.965702071,1.093259092,0.977596817,0.770940283,0.877510876,0.971134917,1.057387401
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_315,0.572657663,0.684353087,0.836826231,0.540530569,0.887062274,1.018165856,0.796361168,0.782195673,0.944232155,0.764002158,0.951142787,1.000281528,0.671563397,0.723579739,1.10409494,0.852177356,1.252058002,1.066078965,1.430136572,1.304552847,0.872381226,0.567160803,0.532505398,0.603249073,0.725535147,0.586944932,0.642238217,0.745445438,1.304843774,1.083862387,0.678183126,0.678417138,0.504194247,0.715309553,0.930494619,0.9702025,0.687931175,1.03436899,0.737416303,0.803459934,0.992646346,0.976015672,1.164697195,0.74733745,0.836628208,0.484326316,0.705892472,0.622783388,0.516700613,0.50055527,1.334088489,0.597975966,0.626502002,0.991464211,1.03948289,0.944247254,0.894723547,0.926455994,0.610181823,0.851029215,0.919441935,1.101314602,1.114634784,0.727453698,0.639170169,1.262442437,0.976657855,1.193567525,0.786041446,1.187612512,1.033287997,0.508633649,0.916746317,0.571602767,0.578682685,0.874150277,0.875074811,1.024159636,0.938049431,0.582449967,0.829159696,0.593877448,0.824856017,0.52621317,0.970555983,0.835202867,0.893237303,0.83981794,0.78345641,0.833478106,1.005753921,0.718659584,0.963266263,0.948779611,0.953101164,0.682217552,1.068264978,0.976458776,0.920451547,0.791940463,0.629515488,1.190024735,1.042848024,0.962630722,0.9201208,0.778165775,1.599868208,1.102353564,0.902407346,0.944635577,0.65892509,0.466468133,1.208337848,0.950835616,1.262758387,0.857613409,0.784418925,0.788334025,1.090026198,1.151702838
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_316,0.510637592,0.644429309,0.915620785,0.510529383,1.027725768,0.944091543,0.917856863,0.868828162,0.885381784,0.826416859,1.064201924,0.85298997,0.662768388,0.746167462,1.020931206,0.942655929,1.207461642,1.192270398,1.247555326,1.240381558,0.753863879,0.700476587,0.456661883,0.556473395,0.765905636,0.535881378,0.710203011,0.666834891,1.174742425,1.062202787,0.844450818,0.550745775,0.47081299,0.733946064,1.056835995,1.038091956,0.676765248,0.985344594,0.84851506,0.907757142,0.95054168,0.933563103,1.06838346,0.805739565,0.792647993,0.61355861,0.711822923,0.670150135,0.4806076,0.627448436,1.304617875,0.611256456,0.478183912,1.070882016,0.961664929,1.001071099,0.779562277,0.900704061,0.683353643,0.646227851,0.912193687,0.91487103,1.164714465,0.832760124,0.831170164,1.249632033,0.970403315,1.187024979,0.705607894,1.242616967,0.880178343,0.613417848,1.055940744,0.696532872,0.612251206,0.829205533,0.786676265,0.871026372,0.770987204,0.661778908,1.005476754,0.602058746,0.714569247,0.656478332,1.031148522,0.890598201,1.054648386,0.982726661,0.810931982,0.896552696,0.860620154,0.824929302,0.787168836,0.956418718,0.955713456,0.761671671,1.081437591,0.92931506,0.756991345,0.787694185,0.619748043,0.994176145,0.955309091,0.931394246,0.868722816,0.775658216,1.648974014,0.982799679,0.857607423,0.957542891,0.640933972,0.545436437,1.17379104,0.936267182,1.171074842,0.984239802,0.906478528,0.653904335,0.930491208,1.070769481
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_317,0.625263221,0.729720585,0.825215604,0.378187825,0.875720791,1.054675591,0.78865304,0.795742449,0.890067274,0.851428254,0.856018411,0.878573843,0.547208852,0.757997471,1.079614225,0.856127499,1.423398299,0.988933382,1.344893887,1.468070663,0.736691212,0.663624662,0.532064317,0.509307557,0.77194114,0.581526106,0.667518605,0.838590515,1.275895446,1.079481375,0.627013934,0.651251278,0.645016017,0.747425652,1.107401998,0.928427619,0.623640446,0.983689358,0.744151256,1.009350058,0.933499429,0.914195175,1.226715543,0.631479334,0.811810987,0.390158127,0.732916239,0.727601984,0.537436801,0.728934975,1.295596181,0.726880305,0.493244393,0.984592397,0.974521582,1.101466569,0.798705473,0.888358751,0.82523473,0.80703319,0.892357532,0.93071936,1.090470461,0.719629378,0.834945699,1.198611379,1.151283622,1.171222131,0.907990011,1.224320228,0.995091996,0.704925633,0.854190086,0.60320733,0.682627629,0.817060558,0.757042069,0.953017533,0.895189505,0.705240148,1.036896316,0.538775356,0.787628972,0.549544186,1.100169051,1.03270508,1.055408037,0.920158572,0.838752938,0.921650391,1.041656854,0.6759599,0.810843641,0.882211703,0.957595795,0.724083163,1.022974516,0.801109676,0.69829957,0.920610782,0.744808676,1.087544799,0.866928523,0.82001534,0.764960496,0.965880371,1.546069249,0.940437433,0.929729584,0.965105781,0.797899804,0.627451991,1.281997486,0.993751017,1.181322202,0.99425731,0.758079303,0.848447545,0.939929677,1.085097141
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_318,0.467275685,0.692524244,0.847595007,0.618246845,0.908277418,1.027526303,0.895684348,0.720494114,1.051468911,0.822087175,0.911545092,0.898200957,0.710402929,0.854116525,0.86118817,0.80343349,1.357613085,1.072020858,1.438266965,1.399195538,0.846377893,0.507279899,0.424047836,0.645678664,0.865416118,0.599298209,0.609997684,0.723614991,1.256352702,1.010545084,0.771036787,0.563553599,0.649167096,0.796984619,0.930389832,0.89674829,0.802506203,1.034837275,0.776608725,0.791066562,1.005931963,0.912524438,1.081788051,0.800536823,0.909508505,0.398172657,0.607569604,0.635879892,0.471792825,0.591199639,1.355555024,0.673605758,0.627998581,1.186224805,1.084592199,0.890767791,0.877194679,0.751317942,0.628347451,0.851101972,0.941212585,1.136816587,1.133641026,0.850155668,0.659302072,1.272760716,1.114626689,0.974259778,0.736903793,1.234807108,1.020818493,0.664480356,0.974863421,0.726256321,0.631438877,0.842958209,0.750838622,0.957627379,0.863747044,0.568936136,0.973350203,0.507964458,0.826645079,0.72201915,1.12617505,0.983297253,0.814638705,0.895971623,0.932561831,0.919855912,1.035749938,0.769351714,0.997431326,0.753422892,0.865938905,0.778985424,1.033360168,1.015404074,0.849486428,0.892371149,0.722292054,1.124785738,0.844416417,0.965891667,0.884986928,0.925138532,1.687453777,1.1102468,0.918595116,0.97171918,0.739300055,0.634897358,1.234796601,0.893221997,1.259621731,0.862220618,0.939057487,0.839251767,0.980042015,1.16022287
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_319,0.643162035,0.598967881,0.873149894,0.522636215,0.850990239,0.900452191,0.840580586,0.878376718,0.894822644,0.660238386,0.918103054,0.936040608,0.687233112,0.787185519,0.962976258,0.983204122,1.387259642,1.020450887,1.307507739,1.468699603,0.73373365,0.527357238,0.416041056,0.594942948,0.653999516,0.694449155,0.601064898,0.684545367,1.341098867,0.943757816,0.711732034,0.692444565,0.631757537,0.85107776,1.030886536,1.04609435,0.826406709,0.920936156,0.778854112,0.887469326,1.04665333,0.95334601,1.131416741,0.650799792,0.906576514,0.58960582,0.621022709,0.774829027,0.622036774,0.563183619,1.415826921,0.642381256,0.681469807,1.162548943,0.933991324,0.93159195,0.815022237,0.773941726,0.650724607,0.711972218,0.923248404,1.049518105,1.123023965,0.909616583,0.694811743,1.186280583,1.156874875,1.188508403,0.850636117,1.017561458,0.980461555,0.660663788,0.963370182,0.703317359,0.724985288,0.976378786,0.671011273,0.902030742,1.001279528,0.622256619,0.82532322,0.622140708,0.880557653,0.563437958,0.946525005,0.923147437,0.957642046,0.959726056,0.79263966,0.796441941,0.952650716,0.855681948,0.930082245,0.897886058,0.809767606,0.655916138,0.963984553,0.914836835,0.866272421,0.742845643,0.52040359,1.140978487,0.830815594,0.993471394,0.884616149,0.805712278,1.570842394,0.927273265,0.896196406,0.820056077,0.567541966,0.623496666,1.243716716,0.925906718,1.1995396,0.804169989,0.804278054,0.715748151,1.050063744,1.149602053
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_320,0.557973034,0.770641454,0.922830036,0.529300502,0.798162865,1.040923211,0.84784991,0.749091071,0.869496424,0.794760973,1.070838929,0.917693973,0.692977149,0.794751222,0.973827382,0.974762433,1.224053123,1.061028219,1.212013591,1.339830558,0.756564815,0.491975204,0.589856091,0.506555626,0.883915137,0.603146568,0.742132231,0.635053026,1.16239454,1.064741759,0.826989095,0.660183239,0.464024929,0.687108293,1.045031542,0.858601636,0.792455159,1.049027283,0.938672446,0.995356614,0.895274502,1.079646236,1.152338744,0.687371096,0.715247625,0.496630323,0.785710803,0.603290569,0.45695878,0.598007288,1.241137626,0.555855534,0.615505668,1.192662368,1.0904334,1.094127824,0.69191231,0.935957678,0.624696542,0.681269271,0.986820115,0.929632469,1.262239519,0.709381744,0.810737543,1.243276324,1.110322924,1.098266935,0.876204485,1.217916243,1.019160352,0.611189685,1.029030465,0.529079047,0.560091248,0.827679533,0.663015022,0.983921111,0.965042089,0.572763518,1.007288589,0.705462851,0.705292333,0.636298882,1.028293235,0.933798461,0.847420011,0.940960366,1.013450643,0.899102053,1.036168143,0.661980979,0.864314157,0.867229061,0.788338914,0.654997328,0.983855059,0.867961637,0.821251843,0.719475103,0.699942168,0.967544439,0.826363373,0.974835988,0.915198923,0.851588729,1.503813969,0.936742024,0.974021395,0.910043939,0.626807582,0.600093294,1.210519744,0.996676933,1.050439951,0.955690497,0.910267052,0.653095523,1.019823683,1.1366148
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_321,0.637732133,0.738416888,0.821602063,0.613178188,0.992061139,0.991391213,0.925643652,0.882480739,0.961994351,0.78352483,1.054617579,0.82709109,0.757209067,0.722523673,0.912562266,0.975600141,1.28021072,1.04734628,1.411840498,1.259931591,0.843914499,0.556126189,0.630046652,0.459839417,0.837991305,0.68792683,0.583983476,0.785373361,1.361062917,1.100899887,0.755546133,0.716406171,0.484777993,0.710866236,1.066571621,0.816183857,0.650912612,1.032693587,0.843026469,0.835881782,1.071403773,0.917621833,1.129305069,0.593227404,0.921525237,0.52478909,0.611284598,0.595367291,0.625260077,0.536102359,1.427579505,0.639056616,0.563399449,1.134783664,0.991054835,0.91010502,0.766339376,0.830142393,0.659331404,0.715344352,0.898360544,0.990270143,1.308435334,0.819303976,0.800592169,1.305290568,0.955228936,1.081287496,0.867451121,1.026288012,0.937065958,0.715283086,1.00464941,0.559723706,0.780313398,0.99642327,0.758070125,0.949815646,0.86677812,0.772584318,0.804319844,0.677950893,0.695125714,0.688290228,0.981629483,0.894388995,0.945379297,1.005096165,0.851312335,1.000542014,0.940066406,0.677281242,0.956772742,0.910585904,0.835289583,0.779973034,1.053487593,0.839478183,0.746651549,0.684016677,0.607008463,0.98413642,1.020971474,0.968819152,0.801781332,0.83721346,1.65701443,1.08660265,0.843410085,0.808722279,0.590113216,0.48060426,1.192365063,1.056988851,1.098007084,1.002251047,0.738187733,0.641132623,1.05474403,1.17102053
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_322,0.67856932,0.752466552,0.786278809,0.495916582,0.920731206,0.97681145,0.904244225,0.74508421,1.027939154,0.722372449,0.910180453,0.771953881,0.643529935,0.786761303,0.981834106,0.758386475,1.373812461,1.208550093,1.295734091,1.408877458,0.73239396,0.688980454,0.413556789,0.582074312,0.743114893,0.738170771,0.779588475,0.74928663,1.3361337,0.943293085,0.754164291,0.571492028,0.620188757,0.888969868,0.988066806,0.896865102,0.743812157,0.935600867,0.844030946,0.811573514,1.087331553,1.101420441,1.018661568,0.583425852,0.827538153,0.371779156,0.7526742,0.586662356,0.570629378,0.576133041,1.258658247,0.674193023,0.540563576,1.193404144,0.99906768,1.00236989,0.758604185,0.81163365,0.774917767,0.81043252,0.926754741,1.052690435,1.311979644,0.882069202,0.766762464,1.343679591,0.952073788,0.999919848,0.795271885,1.015656868,0.848807531,0.646583469,0.924552872,0.654180421,0.624251596,0.80347025,0.768873552,0.858642291,0.958453373,0.658677923,0.896679593,0.498877543,0.732790906,0.706371175,1.153161055,0.987929713,0.813509255,0.834638737,0.948599021,0.79420254,1.001814967,0.755848662,0.930835863,0.852932189,0.992627388,0.760392972,1.062154424,0.942455262,0.882566778,0.786434436,0.559962282,0.949665707,0.933076466,0.80889016,0.800864156,0.952505148,1.648385779,0.90380558,0.977972057,1.013992131,0.780454656,0.477310167,1.323205758,1.126992087,1.23787947,0.975999169,0.915599041,0.742095217,0.996828904,1.129284548
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_323,0.625417127,0.665815015,0.781960132,0.549683296,0.795559079,0.916225838,0.87150415,0.785154652,0.969127399,0.689987465,1.026841547,0.993248825,0.744499235,0.683741345,1.006358876,0.813115109,1.195110459,1.039130231,1.429154712,1.363906996,0.76882491,0.67966643,0.645395903,0.621998723,0.856286529,0.687663628,0.748743589,0.634732745,1.230838636,1.182733923,0.812126799,0.537854713,0.516421766,0.706405819,1.013259434,0.829344525,0.609028816,0.919313376,0.796295838,0.974266596,1.019725679,0.95982398,1.196737373,0.666997714,0.764483275,0.486079456,0.652918942,0.651654571,0.609556593,0.723962046,1.42558945,0.740805098,0.668741603,1.143278476,0.99840492,1.059090056,0.687602356,0.906667188,0.638022942,0.751666712,0.893430512,1.090603887,1.313723141,0.777654498,0.841586057,1.3292602,1.091321928,1.168063247,0.814001286,1.227506218,0.962609561,0.704910627,0.974895675,0.617582768,0.726399453,0.864540582,0.690785316,0.931283132,0.979257805,0.681540855,0.963277901,0.46811285,0.778483259,0.477443296,0.928623997,0.896897987,0.949030536,0.780337755,0.833399057,0.802966995,0.917532636,0.735266794,0.905964857,0.790827872,0.827403551,0.713393237,0.96884484,0.985575636,0.729489839,0.687627025,0.614924034,1.134908295,1.0173622,0.794903765,0.78265857,0.972385497,1.683881943,0.906114054,0.932826767,0.951634068,0.622046117,0.49637085,1.295518233,0.962908901,1.074769939,0.97203682,0.753288403,0.738055658,0.991230643,0.983784611
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_324,0.571139825,0.622085329,0.922395223,0.410047619,0.937695582,0.880912792,0.828469292,0.927729428,0.883398034,0.666106773,0.996686124,0.828448912,0.634526005,0.698110288,0.885276328,0.957534644,1.194556386,1.120134825,1.339779596,1.456961062,0.827989202,0.544239788,0.612109102,0.658631096,0.902135918,0.557459234,0.593331577,0.827173198,1.18440342,1.065314296,0.6291254,0.522439776,0.666195748,0.861812649,0.882623369,1.020575521,0.663058597,1.04678027,0.926698399,0.823140958,0.895115143,1.044936857,1.166798805,0.776299802,0.814680819,0.609110394,0.707642387,0.670953862,0.415422344,0.629228539,1.366461355,0.541559021,0.594859085,1.181306259,1.020550475,0.962318346,0.773923963,0.940202155,0.797969212,0.686508261,0.867979453,1.140664698,1.17522816,0.830512524,0.847347925,1.265893644,1.171608355,1.052996669,0.871003795,1.136589356,0.873032539,0.608545834,0.896281241,0.757025,0.558920992,0.956157621,0.723848382,0.992880025,0.985434918,0.636143831,0.80154721,0.692357393,0.68376857,0.687568678,1.124736021,1.070268302,0.895472844,0.899972843,0.980593203,0.949020462,1.006751117,0.892121373,0.989749723,0.784950704,0.866850887,0.669369242,0.991638343,0.977957461,0.867508087,0.851113964,0.515600948,1.157335684,0.84221239,0.816790883,0.837380658,0.927675875,1.540883191,1.029132524,0.981971246,0.9830169,0.635418073,0.651987788,1.310026544,1.126190207,1.13306357,0.945252125,0.783757478,0.670021286,0.900981719,1.078870398
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_325,0.700522426,0.731999818,0.892635188,0.550121796,1.003216638,0.898928755,0.768324792,0.825015817,0.96636491,0.736227826,0.954771047,0.845074283,0.582461061,0.797482495,1.046458379,0.857494737,1.382755969,1.187986182,1.267370191,1.282517063,0.923750407,0.630515905,0.569234001,0.625089591,0.795258561,0.732937537,0.596542033,0.643794905,1.236316732,1.035623322,0.832193118,0.641406145,0.47509682,0.816884504,1.038722037,0.817137124,0.686890263,1.05911951,0.870887419,1.01666277,1.068906038,0.873935048,1.198706318,0.761399014,0.831064882,0.473227808,0.693228543,0.699397197,0.542557513,0.547433883,1.288373917,0.531401565,0.555298779,1.104280085,1.017637402,0.993321838,0.928135242,0.912269838,0.694105257,0.824292762,0.900961435,1.072897469,1.308066081,0.862850147,0.788243071,1.119892625,1.069834754,1.13090292,0.915731728,1.152633948,0.987496997,0.623719618,0.935639343,0.709338907,0.708897083,0.989561743,0.688286048,0.931507389,0.924692856,0.760418709,0.800071203,0.471617753,0.716849214,0.588490987,1.046339423,1.043440686,0.818583543,0.879449868,0.959819182,0.867301125,0.845314713,0.822177348,0.779120657,0.737270359,0.859525793,0.723750427,0.997859606,1.00770068,0.722382982,0.872481109,0.66290263,1.099689164,0.953965251,0.748762923,0.949500639,0.97569853,1.460304575,1.122173784,0.963441653,0.908964443,0.787468647,0.656923413,1.231523627,1.116575007,1.075979343,0.754661606,0.950759462,0.787089431,1.071254491,1.150607555
